"SiparisDetayID","SiparisID","UrunID","Adet","Fiyat"
"8708","163","161","5","2393.69"
"8709","119","195","1","8064.65"
"8710","36","97","2","2731.93"
"8711","160","52","5","3861.99"
"8712","132","77","1","343.56"
"8713","96","148","4","5876.74"
"8714","227","5","4","8032.75"
"8715","184","42","3","6624.09"
"8716","196","201","1","2593.27"
"8717","40","243","1","2731.93"
"8718","217","87","5","7293.66"
"8719","74","156","2","8773.08"
"8720","105","74","4","2980.08"
"8721","224","206","5","9534.79"
"8722","185","146","5","9101.74"
"8723","250","130","3","9850.45"
"8724","144","94","5","9235.12"
"8725","105","174","2","2648.53"
"8726","208","102","1","243.65"
"8727","27","178","3","4021.52"
"8728","79","240","4","3056.89"
"8729","201","228","2","3317.09"
"8730","178","113","3","6073.61"
"8731","176","66","1","7585.56"
"8732","31","2","4","8752.32"
"8733","77","242","2","4944.56"
"8734","75","3","2","4078.4"
"8735","64","123","3","1806.01"
"8736","203","140","4","2030.08"
"8737","49","55","4","7888.03"
"8738","6","184","3","5537.03"
"8739","189","188","2","2339.73"
"8740","236","99","3","332.23"
"8741","174","142","4","1002.48"
"8742","106","174","2","8383.47"
"8743","151","32","5","117.19"
"8744","133","95","4","7686.94"
"8745","212","89","5","7607.42"
"8746","106","36","4","610.54"
"8747","173","28","4","1564.64"
"8748","250","9","4","610.54"
"8749","52","132","1","6110.45"
"8750","185","141","4","4603.14"
"8751","78","144","3","2108.39"
"8752","181","60","1","752.59"
"8753","216","167","2","767.03"
"8754","50","135","5","8943.11"
"8755","6","53","3","7590.72"
"8756","225","71","4","6409.57"
"8757","182","85","5","1958.48"
"8758","78","26","5","6500.52"
"8759","217","239","3","9789.95"
"8760","116","145","3","8028.36"
"8761","88","235","3","5376.0"
"8762","44","35","1","6624.09"
"8763","163","61","2","9870.59"
"8764","185","157","4","4759.83"
"8765","134","94","2","610.54"
"8766","19","210","4","487.71"
"8767","58","87","4","4999.8"
"8768","154","73","1","9235.12"
"8769","188","167","2","7531.84"
"8770","101","19","1","3189.38"
"8771","157","158","2","9534.79"
"8772","183","77","3","716.9"
"8773","70","102","2","3321.93"
"8774","182","59","3","5855.12"
"8775","177","12","4","2273.83"
"8776","24","178","5","3056.89"
"8777","132","7","1","2233.44"
"8778","42","238","4","4999.8"
"8779","84","191","3","2219.46"
"8780","213","57","3","540.54"
"8781","171","68","2","7861.64"
"8782","13","227","2","9655.56"
"8783","245","174","1","4991.36"
"8784","144","42","1","2593.27"
"8785","15","92","3","2233.44"
"8786","5","203","5","3493.51"
"8787","156","123","1","9534.79"
"8788","54","140","5","3600.83"
"8789","61","85","3","9373.55"
"8790","137","233","4","8780.7"
"8791","60","22","5","8841.16"
"8792","72","137","4","6597.24"
"8793","4","93","4","3189.38"
"8794","241","67","5","2219.46"
"8795","160","44","3","5968.04"
"8796","170","239","3","5998.88"
"8797","212","60","4","6636.82"
"8798","92","89","2","9951.53"
"8799","36","188","1","540.54"
"8800","35","226","4","2108.39"
"8801","211","132","3","6312.49"
"8802","11","44","2","9655.56"
"8803","1","210","4","5121.04"
"8804","71","66","5","6258.58"
"8805","158","138","5","1944.53"
"8806","205","94","1","5121.04"
"8807","174","217","5","6395.44"
"8808","138","161","2","1964.67"
"8809","5","166","4","2705.63"
"8810","235","235","3","5267.8"
"8811","5","106","2","2795.17"
"8812","232","151","5","2408.33"
"8813","152","33","4","4195.2"
"8814","135","78","1","3493.51"
"8815","156","79","3","9870.59"
"8816","238","162","2","5310.01"
"8817","18","181","5","9314.48"
"8818","163","107","1","2184.02"
"8819","82","182","5","1806.01"
"8820","115","250","2","6792.45"
"8821","155","44","4","1691.18"
"8822","2","149","2","5187.51"
"8823","222","4","1","4021.52"
"8824","25","242","3","6836.41"
"8825","187","76","5","2339.73"
"8826","129","73","4","623.12"
"8827","218","135","5","7573.36"
"8828","136","195","5","7063.11"
"8829","54","220","3","5520.54"
"8830","227","91","4","7762.99"
"8831","229","58","4","2495.79"
"8832","218","189","1","4759.83"
"8833","13","62","2","667.26"
"8834","87","77","2","2030.08"
"8835","34","140","3","342.76"
"8836","249","36","2","487.71"
"8837","129","108","5","9877.34"
"8838","114","220","4","7590.72"
"8839","235","207","1","741.97"
"8840","59","71","4","741.97"
"8841","150","75","5","2118.94"
"8842","48","129","2","9246.01"
"8843","60","49","2","1691.18"
"8844","32","20","5","3416.82"
"8845","57","74","5","5875.8"
"8846","26","243","3","117.19"
"8847","183","14","5","9877.34"
"8848","39","235","1","798.93"
"8849","42","29","1","1868.25"
"8850","30","233","5","6640.52"
"8851","168","97","5","8752.32"
"8852","217","221","5","3517.4"
"8853","219","75","2","332.23"
"8854","157","140","2","6624.09"
"8855","197","94","2","6636.82"
"8856","173","181","3","3210.55"
"8857","222","170","2","2980.08"
"8858","210","5","3","7590.72"
"8859","20","156","3","7652.6"
"8860","116","102","3","5968.04"
"8861","119","181","5","8383.47"
"8862","169","234","5","8192.89"
"8863","108","139","1","1535.84"
"8864","189","89","4","5777.69"
"8865","61","152","1","5121.04"
"8866","99","80","5","8192.89"
"8867","217","245","3","6597.24"
"8868","72","228","3","3517.4"
"8869","73","81","5","2928.38"
"8870","90","169","1","4021.52"
"8871","117","34","2","7684.3"
"8872","33","153","4","8276.27"
"8873","71","244","3","342.76"
"8874","207","156","1","7116.97"
"8875","88","223","3","2184.02"
"8876","210","239","2","2495.79"
"8877","47","73","1","1964.67"
"8878","89","56","4","9235.12"
"8879","88","67","1","551.18"
"8880","232","224","2","3946.18"
"8881","99","139","4","3522.91"
"8882","125","114","2","8032.75"
"8883","65","130","3","6209.07"
"8884","31","201","3","9737.03"
"8885","14","109","1","8383.47"
"8886","108","68","2","5882.15"
"8887","233","197","1","2273.83"
"8888","248","35","5","5938.5"
"8889","210","101","3","8028.36"
"8890","97","151","4","4225.21"
"8891","170","167","5","1964.67"
"8892","76","182","3","4140.82"
"8893","147","249","4","4332.0"
"8894","242","8","5","4021.52"
"8895","140","4","4","2750.84"
"8896","168","112","5","4332.0"
"8897","221","207","1","8245.55"
"8898","127","20","4","667.26"
"8899","15","91","4","1832.16"
"8900","166","183","2","9870.59"
"8901","68","85","5","2408.33"
"8902","125","137","1","6098.94"
"8903","229","104","4","2917.15"
"8904","216","58","3","9215.84"
"8905","93","45","3","6597.24"
"8906","209","15","4","610.54"
"8907","113","238","2","1412.28"
"8908","149","10","3","2273.83"
"8909","227","66","1","3714.93"
"8910","151","172","5","5200.76"
"8911","113","108","4","332.23"
"8912","165","131","4","1535.84"
"8913","83","196","1","2495.79"
"8914","7","246","2","1058.54"
"8915","55","162","5","3000.73"
"8916","44","73","3","6110.45"
"8917","125","195","3","1058.54"
"8918","224","51","5","2339.73"
"8919","211","212","2","5310.01"
"8920","173","94","4","935.63"
"8921","214","221","1","752.59"
"8922","170","221","5","1552.44"
"8923","162","141","3","5537.03"
"8924","77","185","4","2980.08"
"8925","142","188","2","3260.1"
"8926","220","56","4","9850.45"
"8927","169","244","2","4021.52"
"8928","42","122","3","8820.17"
"8929","161","142","4","2484.16"
"8930","62","204","2","6531.36"
"8931","132","23","2","8322.54"
"8932","222","1","3","487.71"
"8933","210","165","3","7063.11"
"8934","9","248","3","2366.68"
"8935","244","93","3","2731.93"
"8936","228","145","1","9655.56"
"8937","160","51","4","1564.64"
"8938","136","153","1","9918.03"
"8939","218","80","4","7585.56"
"8940","234","204","5","2393.69"
"8941","150","97","5","2363.48"
"8942","86","240","2","5998.88"
"8943","247","104","1","798.93"
"8944","214","2","3","4225.21"
"8945","223","43","2","2366.68"
"8946","178","143","5","5376.0"
"8947","123","141","1","2877.0"
"8948","177","193","1","4078.4"
"8949","54","206","3","117.19"
"8950","238","192","3","6523.86"
"8951","68","100","4","767.03"
"8952","74","219","2","8064.65"
"8953","151","54","5","2484.16"
"8954","170","197","4","8279.73"
"8955","235","164","4","8192.89"
"8956","197","5","3","860.86"
"8957","195","41","4","9737.03"
"8958","141","150","4","2366.68"
"8959","113","250","3","2795.17"
"8960","161","241","2","9737.03"
"8961","70","29","4","9373.55"
"8962","99","18","4","767.03"
"8963","214","90","1","3683.76"
"8964","103","233","4","332.23"
"8965","37","115","3","9737.03"
"8966","162","174","3","6992.92"
"8967","14","57","3","9602.36"
"8968","115","59","4","1964.67"
"8969","134","46","1","9314.48"
"8970","72","53","3","9951.53"
"8971","130","158","5","4381.66"
"8972","48","188","4","923.24"
"8973","201","227","3","8943.11"
"8974","30","22","1","2750.84"
"8975","80","180","2","2705.63"
"8976","150","2","4","4103.75"
"8977","42","59","3","9314.48"
"8978","100","38","1","1240.46"
"8979","230","123","4","6395.44"
"8980","123","45","3","7704.65"
"8981","40","113","1","8990.96"
"8982","81","152","2","8279.73"
"8983","149","23","4","3493.51"
"8984","68","202","2","1930.01"
"8985","233","106","1","2219.46"
"8986","21","16","2","3369.31"
"8987","162","47","3","752.59"
"8988","162","241","5","2219.46"
"8989","133","8","5","4021.52"
"8990","161","157","1","5717.45"
"8991","97","238","3","4046.54"
"8992","107","8","3","6792.45"
"8993","204","148","2","8969.4"
"8994","177","59","4","3760.41"
"8995","108","226","1","850.62"
"8996","93","218","4","850.62"
"8997","113","8","4","1958.48"
"8998","246","112","1","2363.48"
"8999","76","203","2","117.19"
"9000","151","1","4","5976.58"
"9001","11","26","3","8898.02"
"9002","33","235","1","6395.44"
"9003","147","48","3","850.62"
"9004","242","170","5","6312.49"
"9005","71","61","5","5537.03"
"9006","58","239","5","5777.69"
"9007","14","63","3","7678.67"
"9008","209","1","2","3260.1"
"9009","161","217","1","5074.91"
"9010","35","31","2","610.54"
"9011","123","28","1","895.73"
"9012","120","5","3","4150.65"
"9013","7","208","4","1603.85"
"9014","185","248","3","9246.01"
"9015","102","186","5","9215.84"
"9016","26","134","5","3493.51"
"9017","169","161","1","6191.38"
"9018","84","163","5","9633.08"
"9019","27","101","3","9633.08"
"9020","95","216","1","1376.32"
"9021","192","26","5","2393.69"
"9022","65","161","4","390.21"
"9023","148","16","2","5198.87"
"9024","179","137","5","4195.2"
"9025","220","106","2","9959.74"
"9026","78","190","3","6268.58"
"9027","119","73","3","5649.6"
"9028","13","144","3","8245.55"
"9029","58","50","1","4005.32"
"9030","40","233","4","9101.74"
"9031","192","6","1","2366.68"
"9032","47","138","2","8705.35"
"9033","205","55","1","4005.32"
"9034","35","74","5","7762.99"
"9035","156","211","2","2066.48"
"9036","94","151","2","1308.45"
"9037","187","232","1","1832.16"
"9038","126","84","3","4124.18"
"9039","138","189","5","3260.1"
"9040","205","44","2","3683.76"
"9041","5","233","1","4140.82"
"9042","135","20","3","923.24"
"9043","224","174","2","5187.51"
"9044","22","201","4","2273.83"
"9045","161","232","2","8032.75"
"9046","179","63","2","4046.54"
"9047","29","18","4","7762.99"
"9048","143","81","5","5694.03"
"9049","103","223","1","2593.27"
"9050","36","197","1","4784.01"
"9051","57","53","1","1284.05"
"9052","233","239","5","8780.7"
"9053","103","73","1","6110.45"
"9054","175","161","1","3760.41"
"9055","222","61","2","4168.47"
"9056","67","209","3","4944.56"
"9057","45","120","3","9281.77"
"9058","145","132","4","3350.47"
"9059","164","146","4","1412.28"
"9060","208","83","3","2366.68"
"9061","227","145","1","8752.32"
"9062","205","55","1","2484.16"
"9063","59","221","5","9534.79"
"9064","151","151","4","923.24"
"9065","182","130","4","5520.54"
"9066","166","7","2","4021.52"
"9067","80","172","5","9235.12"
"9068","54","131","4","8032.75"
"9069","164","44","2","4140.82"
"9070","227","236","2","5976.58"
"9071","242","15","5","8274.0"
"9072","59","136","2","9959.74"
"9073","196","77","5","9789.95"
"9074","137","56","3","5855.12"
"9075","69","7","5","667.26"
"9076","78","213","2","4268.07"
"9077","42","64","5","788.45"
"9078","199","138","3","6523.86"
"9079","79","49","3","1944.53"
"9080","97","14","1","3210.55"
"9081","132","159","3","342.76"
"9082","57","22","4","4150.65"
"9083","242","170","2","4332.0"
"9084","98","95","5","923.24"
"9085","88","218","4","716.9"
"9086","155","167","3","6409.57"
"9087","5","37","1","7063.11"
"9088","135","33","4","9959.74"
"9089","218","19","1","8969.4"
"9090","48","21","1","7585.56"
"9091","74","199","5","2705.63"
"9092","18","186","1","6268.58"
"9093","59","229","2","895.73"
"9094","70","5","4","2750.84"
"9095","10","97","1","4759.83"
"9096","95","239","5","4046.54"
"9097","157","105","5","3317.09"
"9098","141","66","5","7762.99"
"9099","250","160","5","8990.96"
"9100","16","184","1","2917.15"
"9101","137","247","4","6268.58"
"9102","116","148","1","1620.81"
"9103","197","95","5","3189.38"
"9104","228","150","5","8820.17"
"9105","44","132","3","7293.66"
"9106","240","56","3","5876.74"
"9107","68","178","4","8032.75"
"9108","6","200","2","6184.65"
"9109","15","208","5","8028.36"
"9110","123","169","3","3517.4"
"9111","116","98","3","8383.47"
"9112","97","166","1","935.63"
"9113","225","207","4","4150.65"
"9114","77","67","3","4991.36"
"9115","108","147","1","5267.8"
"9116","90","150","1","5198.87"
"9117","83","198","3","802.74"
"9118","103","180","1","3189.38"
"9119","216","123","4","6409.57"
"9120","158","75","5","3522.91"
"9121","213","217","4","817.19"
"9122","222","230","4","1240.46"
"9123","13","20","4","3416.82"
"9124","17","36","4","7678.67"
"9125","110","161","1","3653.17"
"9126","226","9","5","1620.81"
"9127","97","202","2","7678.67"
"9128","90","205","4","395.17"
"9129","218","42","3","7762.99"
"9130","43","119","4","2705.63"
"9131","101","136","2","935.63"
"9132","60","85","3","6191.38"
"9133","108","215","1","6643.91"
"9134","217","176","1","4991.36"
"9135","116","126","1","3517.4"
"9136","78","242","4","4140.82"
"9137","146","245","1","1308.45"
"9138","75","245","2","9789.95"
"9139","12","101","4","7585.56"
"9140","99","132","1","4551.09"
"9141","213","125","4","623.12"
"9142","81","148","3","6409.57"
"9143","44","162","1","5777.69"
"9144","125","219","4","3260.1"
"9145","81","32","1","7063.11"
"9146","154","32","2","4381.29"
"9147","220","224","4","2750.84"
"9148","18","195","5","8064.65"
"9149","12","100","2","4268.07"
"9150","247","4","3","6312.49"
"9151","69","190","4","8752.32"
"9152","245","194","4","1930.01"
"9153","130","78","2","817.19"
"9154","230","93","3","8705.35"
"9155","99","224","5","390.21"
"9156","201","241","5","752.59"
"9157","206","95","1","817.19"
"9158","26","30","3","6258.58"
"9159","167","207","5","9959.74"
"9160","111","214","1","7318.35"
"9161","28","249","1","5310.01"
"9162","36","133","2","2108.39"
"9163","191","137","5","9274.31"
"9164","136","236","5","3517.4"
"9165","204","226","2","8780.7"
"9166","69","43","1","3210.55"
"9167","170","118","1","741.97"
"9168","42","53","5","8714.13"
"9169","59","180","5","9870.59"
"9170","155","65","1","8773.08"
"9171","115","16","3","8990.96"
"9172","68","248","2","3359.43"
"9173","208","101","2","3189.38"
"9174","2","117","5","4759.83"
"9175","195","59","1","4381.66"
"9176","108","48","4","6836.41"
"9177","116","178","1","1691.18"
"9178","208","103","4","9633.08"
"9179","9","199","4","9281.77"
"9180","11","82","2","7888.03"
"9181","206","102","5","2917.15"
"9182","68","242","3","4225.21"
"9183","60","23","1","6345.23"
"9184","156","146","5","7652.6"
"9185","135","239","5","7573.36"
"9186","112","230","5","2651.16"
"9187","9","34","2","8943.11"
"9188","218","28","3","895.73"
"9189","195","147","3","1603.85"
"9190","86","37","5","6523.86"
"9191","151","146","4","7531.84"
"9192","33","144","5","6836.41"
"9193","47","169","3","1376.32"
"9194","133","112","3","2554.45"
"9195","31","224","2","3946.18"
"9196","53","52","1","2731.93"
"9197","45","110","3","390.21"
"9198","202","81","3","767.03"
"9199","5","17","5","4991.36"
"9200","7","143","1","4691.98"
"9201","140","47","4","4381.29"
"9202","206","46","1","3946.18"
"9203","247","65","2","2233.44"
"9204","51","197","4","551.18"
"9205","115","119","4","850.62"
"9206","105","226","4","8841.16"
"9207","87","164","5","1058.54"
"9208","226","169","1","4195.2"
"9209","151","196","2","6836.41"
"9210","28","248","2","117.19"
"9211","237","233","1","8276.27"
"9212","218","162","3","5876.74"
"9213","142","181","2","3189.38"
"9214","230","100","2","5267.8"
"9215","239","154","5","9235.12"
"9216","177","206","4","5376.0"
"9217","97","30","5","2339.73"
"9218","235","247","1","2219.46"
"9219","147","70","5","2928.38"
"9220","110","148","2","2750.84"
"9221","41","1","1","5938.5"
"9222","63","107","4","1045.58"
"9223","130","60","2","2980.08"
"9224","166","239","3","2030.08"
"9225","131","209","2","7063.11"
"9226","15","35","4","5717.45"
"9227","230","227","2","8820.17"
"9228","142","240","2","7652.6"
"9229","146","10","3","9602.36"
"9230","37","202","3","9235.12"
"9231","232","138","1","788.45"
"9232","197","77","1","9101.74"
"9233","157","96","3","6500.52"
"9234","141","158","5","7290.83"
"9235","172","219","2","6073.61"
"9236","206","15","2","9959.74"
"9237","13","156","2","4784.01"
"9238","159","134","4","9789.95"
"9239","144","149","2","9870.59"
"9240","54","44","2","8969.4"
